iter	Passed	Remaining
3218	417489	360682
3219	417626	360559
3220	417770	360442
3221	417900	360312
3222	418028	360181
3223	418158	360051
3224	418289	359923
3225	418430	359803
3226	418556	359670
3227	418697	359551
3228	418822	359416
3229	418955	359290
3230	419094	359168
3231	419230	359044
3232	419365	358919
3233	419492	358786
3234	419629	358662
3235	419758	358533
3236	419893	358408
3237	420038	358291
3238	420166	358159
3239	420294	358028
3240	420422	357897
3241	420560	357774
3242	420685	357641
3243	420825	357519
3244	420959	357393
3245	421098	357272
3246	421233	357147
3247	421369	357022
3248	421495	356889
3249	421624	356759
3250	421751	356626
3251	421889	356504
3252	422024	356378
3253	422161	356255
3254	422286	356121
3255	422423	355998
3256	422554	355869
3257	422685	355741
3258	422814	355610
3259	422940	355477
3260	423084	355359
3261	423219	355234
3262	423356	355110
3263	423496	354989
3264	423633	354866
3265	423763	354736
3266	423904	354615
3267	424042	354493
3268	424181	354371
3269	424315	354244
3270	424450	354119
3271	424591	353998
3272	424725	353873
3273	424882	353766
3274	425018	353641
3275	425146	353509
3276	425284	353387
3277	425424	353265
3278	425566	353146
3279	425702	353021
3280	425842	352899
3281	425981	352778
3282	426107	352645
3283	426238	352516
3284	426377	352394
3285	426510	352267
3286	426639	352136
3287	426777	352013
3288	426915	351890
3289	427055	351768
3290	427180	351635
3291	427322	351515
3292	427451	351385
3293	427587	351260
3294	427728	351139
3295	427867	351017
3296	428006	350895
3297	428143	350771
3298	428282	350649
3299	428421	350526
3300	428563	350407
3301	428697	350280
3302	428836	350157
3303	428970	350031
3304	429108	349908
3305	429237	349777
3306	429376	349655
3307	429510	349529
3308	429649	349406
3309	429787	349283
3310	429912	349149
3311	430037	349016
3312	430177	348894
3313	430312	348768
3314	430445	348641
3315	430579	348514
3316	430707	348383
3317	430844	348259
3318	430968	348125
3319	431106	348001
3320	431229	347866
3321	431368	347744
3322	431507	347621
3323	431642	347495
3324	431779	347371
3325	431919	347250
3326	432057	347126
3327	432184	346994
3328	432317	346867
3329	432450	346739
3330	432594	346621
3331	432730	346495
3332	432860	346366
3333	432987	346234
3334	433127	346112
3335	433262	345986
3336	433400	345863
3337	433543	345743
3338	433670	345611
3339	433800	345481
3340	433937	345357
3341	434077	345235
3342	434214	345111
3343	434342	344980
3344	434482	344858
3345	434613	344729
3346	434743	344599
3347	434879	344474
3348	435004	344340
3349	435139	344214
3350	435268	344084
3351	435401	343956
3352	435528	343824
3353	435668	343702
3354	435798	343572
3355	435927	343442
3356	436066	343319
3357	436203	343195
3358	436338	343069
3359	436476	342945
3360	436615	342823
3361	436754	342699
3362	436880	342567
3363	437010	342437
3364	437138	342306
3365	437274	342181
3366	437403	342050
3367	437544	341928
3368	437680	341803
3369	437810	341674
3370	437947	341549
3371	438079	341421
3372	438218	341298
3373	438346	341167
3374	438484	341043
3375	438619	340917
3376	438758	340794
3377	438888	340664
3378	439024	340539
3379	439149	340405
3380	439278	340275
3381	439414	340150
3382	439552	340026
3383	439682	339896
3384	439816	339769
3385	439941	339635
3386	440072	339506
3387	440209	339382
3388	440338	339251
3389	440469	339122
3390	440596	338989
3391	440733	338865
3392	440871	338741
3393	441001	338611
3394	441130	338481
3395	441269	338358
3396	441410	338236
3397	441551	338115
3398	441687	337990
3399	441815	337858
3400	441949	337732
3401	442090	337610
3402	442231	337489
3403	442363	337360
3404	442505	337239
3405	442647	337118
3406	442785	336995
3407	442925	336873
3408	443061	336747
3409	443190	336616
3410	443332	336495
3411	443456	336361
3412	443602	336243
3413	443732	336113
3414	443874	335993
3415	444012	335868
3416	444139	335736
3417	444275	335610
3418	444416	335489
3419	444558	335368
3420	444700	335247
3421	444827	335115
3422	444973	334997
3423	445109	334871
3424	445242	334744
3425	445383	334622
3426	445519	334497
3427	445648	334366
3428	445777	334235
3429	445905	334103
3430	446046	333982
3431	446182	333856
3432	446322	333733
3433	446449	333601
3434	446586	333477
3435	446724	333353
3436	446859	333226
3437	446990	333097
3438	447127	332972
3439	447265	332849
3440	447394	332717
3441	447529	332591
3442	447668	332468
3443	447807	332345
3444	447945	332221
3445	448084	332097
3446	448223	331973
3447	448354	331844
3448	448483	331713
3449	448620	331588
3450	448758	331464
3451	448884	331331
3452	449013	331200
3453	449152	331077
3454	449292	330954
3455	449430	330830
3456	449566	330705
3457	449702	330579
3458	449834	330450
3459	449960	330317
3460	450095	330191
3461	450224	330060
3462	450359	329934
3463	450497	329810
3464	450623	329676
3465	450753	329546
3466	450889	329420
3467	451016	329289
3468	451159	329168
3469	451297	329044
3470	451438	328921
3471	451565	328789
3472	451692	328657
3473	451829	328532
3474	451968	328409
3475	452104	328283
3476	452248	328162
3477	452379	328033
3478	452515	327907
3479	452644	327777
3480	452783	327653
3481	452909	327520
3482	453046	327395
3483	453184	327270
3484	453326	327149
3485	453455	327018
3486	453588	326890
3487	453716	326759
3488	453849	326631
3489	453986	326506
3490	454112	326373
3491	454257	326253
3492	454397	326130
3493	454533	326004
3494	454673	325881
3495	454812	325758
3496	454952	325635
3497	455088	325509
3498	455225	325383
3499	455365	325261
3500	455501	325135
3501	455638	325010
3502	455778	324887
3503	455904	324753
3504	456044	324630
3505	456181	324505
3506	456307	324372
3507	456452	324253
3508	456589	324127
3509	456726	324002
3510	456868	323881
3511	456997	323749
3512	457135	323625
3513	457272	323499
3514	457413	323377
3515	457543	323247
3516	457677	323119
3517	457816	322996
3518	457943	322863
3519	458084	322741
3520	458216	322612
3521	458341	322478
3522	458480	322354
3523	458622	322233
3524	458751	322102
3525	458881	321972
3526	459009	321840
3527	459140	321710
3528	459269	321579
3529	459394	321446
3530	459537	321325
3531	459674	321199
3532	459806	321070
3533	459944	320946
3534	460075	320816
3535	460214	320692
3536	460338	320558
3537	460467	320426
3538	460599	320297
3539	460737	320173
3540	460882	320053
3541	461009	319921
3542	461148	319797
3543	461287	319673
3544	461415	319541
3545	461555	319418
3546	461692	319292
3547	461818	319160
3548	461958	319036
3549	462094	318910
3550	462228	318782
3551	462367	318658
3552	462503	318532
3553	462644	318409
3554	462782	318284
3555	462920	318160
3556	463059	318036
3557	463196	317910
3558	463334	317785
3559	463471	317660
3560	463601	317530
3561	463746	317409
3562	463884	317285
3563	464026	317162
3564	464162	317036
3565	464300	316911
3566	464437	316786
3567	464569	316657
3568	464699	316527
3569	464827	316395
3570	464955	316263
3571	465089	316135
3572	465215	316002
3573	465353	315878
3574	465490	315752
3575	465630	315628
3576	465771	315505
3577	465908	315380
3578	466049	315256
3579	466186	315131
3580	466322	315005
3581	466462	314881
3582	466590	314749
3583	466717	314617
3584	466856	314493
3585	466989	314364
3586	467118	314233
3587	467257	314109
3588	467394	313983
3589	467532	313859
3590	467669	313733
3591	467810	313610
3592	467937	313477
3593	468071	313350
3594	468210	313225
3595	468335	313091
3596	468471	312965
3597	468609	312840
3598	468745	312713
3599	468873	312582
3600	468996	312447
3601	469123	312314
3602	469266	312193
3603	469406	312069
3604	469546	311945
3605	469684	311820
3606	469811	311688
3607	469945	311560
3608	470082	311434
3609	470210	311302
3610	470351	311179
3611	470490	311055
3612	470632	310932
3613	470770	310807
3614	470909	310682
3615	471048	310558
3616	471184	310431
3617	471323	310307
3618	471455	310178
3619	471591	310051
3620	471730	309927
3621	471867	309801
3622	472010	309679
3623	472141	309549
3624	472283	309427
3625	472421	309302
3626	472558	309175
3627	472689	309046
3628	472817	308914
3629	472949	308785
3630	473090	308662
3631	473228	308536
3632	473366	308411
3633	473493	308279
3634	473617	308144
3635	473751	308016
3636	473879	307884
3637	474021	307762
3638	474160	307637
3639	474298	307512
3640	474437	307387
3641	474577	307263
3642	474718	307140
3643	474857	307015
3644	474987	306884
3645	475127	306760
3646	475250	306625
3647	475391	306502
3648	475527	306375
3649	475669	306253
3650	475807	306127
3651	475945	306002
3652	476090	305881
3653	476220	305750
3654	476349	305619
3655	476484	305492
3656	476614	305361
3657	476743	305230
3658	476882	305106
3659	477012	304975
3660	477155	304852
3661	477284	304722
3662	477424	304597
3663	477563	304472
3664	477701	304347
3665	477825	304212
3666	477966	304089
3667	478098	303960
3668	478242	303838
3669	478369	303705
3670	478506	303579
3671	478648	303457
3672	478799	303339
3673	478930	303209
3674	479058	303077
3675	479199	302953
3676	479328	302823
3677	479457	302691
3678	479586	302560
3679	479723	302434
3680	479851	302302
3681	479986	302175
3682	480127	302051
3683	480256	301919
3684	480395	301795
3685	480520	301661
3686	480652	301532
3687	480790	301406
3688	480930	301282
3689	481059	301151
3690	481195	301024
3691	481336	300900
3692	481463	300768
3693	481602	300642
3694	481727	300509
3695	481865	300383
3696	481990	300249
3697	482128	300124
3698	482265	299997
3699	482405	299873
3700	482550	299752
3701	482688	299626
3702	482818	299496
3703	482958	299371
3704	483098	299247
3705	483228	299116
3706	483362	298988
3707	483501	298863
3708	483629	298731
3709	483765	298604
3710	483901	298477
3711	484031	298347
3712	484169	298221
3713	484308	298096
3714	484440	297967
3715	484581	297843
3716	484711	297712
3717	484851	297587
3718	484983	297458
3719	485120	297331
3720	485258	297206
3721	485394	297079
3722	485541	296958
3723	485685	296836
3724	485823	296711
3725	485962	296585
3726	486098	296458
3727	486224	296325
3728	486364	296201
3729	486509	296079
3730	486637	295947
3731	486779	295823
3732	486922	295701
3733	487065	295578
3734	487204	295453
3735	487342	295327
3736	487479	295200
3737	487611	295071
3738	487754	294948
3739	487896	294825
3740	488024	294693
3741	488190	294584
3742	488322	294454
3743	488463	294330
3744	488605	294207
3745	488748	294084
3746	488887	293958
3747	489024	293832
3748	489160	293704
3749	489298	293579
3750	489426	293446
3751	489576	293328
3752	489711	293200
3753	489850	293075
3754	489990	292950
3755	490128	292824
3756	490254	292691
3757	490394	292566
3758	490521	292433
3759	490655	292305
3760	490781	292171
3761	490919	292046
3762	491045	291913
3763	491183	291787
3764	491312	291655
3765	491438	291522
3766	491576	291396
3767	491706	291265
3768	491845	291140
3769	491979	291011
3770	492114	290884
3771	492253	290758
3772	492391	290632
3773	492528	290505
3774	492668	290380
3775	492808	290255
3776	492948	290130
3777	493086	290004
3778	493217	289874
3779	493357	289749
3780	493486	289618
3781	493615	289486
3782	493753	289360
3783	493892	289234
3784	494029	289108
3785	494167	288982
3786	494305	288855
3787	494444	288730
3788	494587	288607
3789	494725	288481
3790	494867	288357
3791	494999	288227
3792	495133	288099
3793	495262	287967
3794	495398	287840
3795	495525	287707
3796	495662	287580
3797	495800	287454
3798	495939	287329
3799	496068	287197
3800	496204	287070
3801	496342	286943
3802	496481	286818
3803	496609	286685
3804	496745	286559
3805	496899	286442
3806	497037	286315
3807	497164	286182
3808	497298	286054
3809	497429	285923
3810	497556	285791
3811	497682	285658
3812	497830	285537
3813	497968	285411
3814	498111	285288
3815	498239	285156
3816	498377	285029
3817	498505	284897
3818	498646	284773
3819	498788	284648
3820	498917	284517
3821	499047	284386
3822	499185	284260
3823	499325	284135
3824	499466	284010
3825	499603	283883
3826	499746	283759
3827	499876	283629
3828	500013	283502
3829	500151	283375
3830	500288	283248
3831	500425	283121
3832	500553	282989
3833	500695	282865
3834	500835	282740
3835	500961	282606
3836	501091	282476
3837	501218	282343
3838	501355	282216
3839	501486	282085
3840	501608	281950
3841	501745	281823
3842	501883	281697
3843	502020	281570
3844	502159	281444
3845	502287	281312
3846	502424	281185
3847	502562	281058
3848	502699	280931
3849	502838	280806
3850	502976	280679
3851	503113	280552
3852	503241	280420
3853	503369	280288
3854	503505	280160
3855	503641	280033
3856	503769	279901
3857	503908	279775
3858	504044	279647
3859	504174	279516
3860	504311	279389
3861	504448	279262
3862	504588	279137
3863	504715	279004
3864	504855	278878
3865	504980	278745
3866	505125	278622
3867	505256	278491
3868	505392	278364
3869	505531	278238
3870	505666	278109
3871	505805	277983
3872	505941	277856
3873	506081	277730
3874	506219	277604
3875	506358	277478
3876	506487	277346
3877	506617	277215
3878	506757	277090
3879	506883	276957
3880	507026	276833
3881	507163	276705
3882	507297	276576
3883	507425	276445
3884	507563	276318
3885	507687	276183
3886	507814	276051
3887	507954	275925
3888	508094	275800
3889	508221	275667
3890	508360	275541
3891	508497	275414
3892	508624	275281
3893	508764	275155
3894	508900	275028
3895	509035	274899
3896	509173	274773
3897	509314	274648
3898	509452	274521
3899	509588	274393
3900	509728	274268
3901	509867	274141
3902	510002	274013
3903	510136	273884
3904	510263	273752
3905	510400	273625
3906	510524	273490
3907	510652	273358
3908	510792	273232
3909	510929	273105
3910	511071	272980
3911	511209	272854
3912	511343	272725
3913	511483	272599
3914	511620	272472
3915	511756	272344
3916	511896	272218
3917	512023	272086
3918	512150	271953
3919	512286	271825
3920	512423	271698
3921	512557	271569
3922	512685	271436
3923	512825	271311
3924	512968	271187
3925	513094	271054
3926	513233	270927
3927	513372	270801
3928	513508	270673
3929	513641	270543
3930	513780	270417
3931	513916	270289
3932	514046	270158
3933	514183	270031
3934	514311	269899
3935	514446	269770
3936	514589	269646
3937	514717	269514
3938	514853	269386
3939	514993	269260
3940	515133	269134
3941	515273	269008
3942	515400	268876
3943	515539	268750
3944	515678	268623
3945	515816	268496
3946	515953	268368
3947	516089	268241
3948	516215	268107
3949	516353	267980
3950	516485	267850
3951	516624	267724
3952	516764	267598
3953	516904	267472
3954	517034	267341
3955	517174	267215
3956	517312	267088
3957	517439	266955
3958	517577	266828
3959	517720	266704
3960	517848	266572
3961	517989	266447
3962	518128	266320
3963	518267	266193
3964	518396	266062
3965	518534	265935
3966	518676	265810
3967	518817	265684
3968	518943	265551
3969	519076	265422
3970	519214	265294
3971	519351	265167
3972	519481	265036
3973	519617	264908
3974	519748	264777
3975	519888	264651
3976	520018	264520
3977	520157	264393
3978	520295	264266
3979	520434	264139
3980	520568	264011
3981	520707	263884
3982	520845	263757
3983	520982	263629
3984	521108	263496
3985	521246	263369
3986	521381	263240
3987	521507	263107
3988	521640	262978
3989	521778	262850
3990	521918	262724
3991	522053	262596
3992	522194	262470
3993	522340	262347
3994	522474	262217
3995	522612	262091
3996	522753	261965
3997	522881	261833
3998	523013	261702
3999	523154	261577
4000	523292	261449
4001	523428	261321
4002	523568	261195
4003	523707	261069
4004	523851	260944
4005	523993	260819
4006	524132	260692
4007	524263	260561
4008	524402	260435
4009	524542	260309
4010	524673	260178
4011	524816	260053
4012	524964	259931
4013	525121	259813
4014	525259	259686
4015	525393	259556
4016	525532	259430
4017	525664	259299
4018	525804	259173
4019	525944	259047
4020	526078	258918
4021	526222	258793
4022	526353	258662
4023	526491	258535
4024	526627	258407
4025	526755	258275
4026	526892	258147
4027	527037	258023
4028	527178	257897
4029	527307	257765
4030	527436	257633
4031	527574	257506
4032	527712	257379
4033	527851	257252
4034	527988	257124
4035	528121	256994
4036	528260	256868
4037	528402	256742
4038	528538	256613
4039	528676	256486
4040	528807	256355
4041	528947	256229
4042	529070	256094
4043	529201	255963
4044	529331	255832
4045	529469	255705
4046	529598	255573
4047	529741	255448
4048	529867	255315
4049	529998	255184
4050	530140	255058
4051	530284	254934
4052	530421	254806
4053	530559	254679
4054	530685	254545
4055	530824	254418
4056	530960	254290
4057	531100	254163
4058	531232	254033
4059	531372	253906
4060	531512	253780
4061	531656	253655
4062	531795	253528
4063	531933	253401
4064	532061	253269
4065	532205	253144
4066	532347	253018
4067	532484	252891
4068	532622	252763
4069	532764	252637
4070	532903	252510
4071	533028	252377
4072	533166	252249
4073	533298	252119
4074	533435	251991
4075	533565	251859
4076	533702	251731
4077	533834	251601
4078	533968	251471
4079	534106	251344
4080	534243	251216
4081	534372	251084
4082	534510	250956
4083	534638	250824
4084	534763	250690
4085	534900	250562
4086	535028	250430
4087	535152	250296
4088	535293	250170
4089	535418	250036
4090	535556	249908
4091	535692	249780
4092	535829	249652
4093	535967	249524
4094	536093	249391
4095	536230	249263
4096	536368	249135
4097	536506	249008
4098	536638	248877
4099	536780	248752
4100	536912	248621
4101	537038	248488
4102	537170	248357
4103	537295	248224
4104	537429	248094
4105	537567	247967
4106	537705	247839
4107	537840	247710
4108	537978	247582
4109	538108	247451
4110	538251	247325
4111	538388	247198
4112	538536	247074
4113	538665	246942
4114	538791	246809
4115	538919	246677
4116	539093	246566
4117	539230	246438
4118	539355	246304
4119	539486	246173
4120	539630	246048
4121	539762	245917
4122	539900	245790
4123	540040	245663
4124	540177	245535
4125	540318	245409
4126	540453	245279
4127	540595	245153
4128	540734	245026
4129	540875	244900
4130	541011	244771
4131	541151	244644
4132	541288	244516
4133	541427	244388
4134	541559	244258
4135	541702	244132
4136	541840	244004
4137	541979	243877
4138	542122	243752
4139	542261	243624
4140	542400	243497
4141	542535	243368
4142	542669	243238
4143	542796	243105
4144	542934	242978
4145	543060	242844
4146	543194	242714
4147	543323	242583
4148	543449	242449
4149	543580	242319
4150	543711	242188
4151	543849	242060
4152	543989	241933
4153	544120	241802
4154	544258	241674
4155	544400	241548
4156	544525	241414
4157	544665	241287
4158	544801	241158
4159	544939	241031
4160	545068	240898
4161	545201	240769
4162	545330	240636
4163	545472	240511
4164	545610	240383
4165	545741	240252
4166	545877	240123
4167	546017	239995
4168	546141	239862
4169	546281	239735
4170	546411	239603
4171	546540	239471
4172	546682	239345
4173	546823	239218
4174	546961	239090
4175	547100	238963
4176	547241	238836
4177	547376	238707
4178	547520	238582
4179	547648	238449
4180	547786	238321
4181	547928	238195
4182	548067	238068
4183	548202	237938
4184	548334	237808
4185	548473	237680
4186	548610	237552
4187	548739	237420
4188	548879	237293
4189	549019	237166
4190	549160	237039
4191	549298	236911
4192	549427	236779
4193	549563	236650
4194	549697	236520
4195	549833	236391
4196	549965	236260
4197	550095	236129
4198	550233	236001
4199	550366	235871
4200	550507	235744
4201	550644	235615
4202	550788	235490
4203	550929	235363
4204	551069	235236
4205	551202	235106
4206	551333	234975
4207	551476	234849
4208	551617	234722
4209	551757	234595
4210	551885	234462
4211	552030	234337
4212	552167	234209
4213	552299	234078
4214	552436	233949
4215	552574	233821
4216	552713	233694
4217	552852	233566
4218	552992	233438
4219	553134	233312
4220	553266	233181
4221	553406	233054
4222	553546	232927
4223	553683	232798
4224	553824	232671
4225	553953	232539
4226	554096	232413
4227	554236	232286
4228	554360	232152
4229	554490	232020
4230	554629	231893
4231	554768	231765
4232	554898	231633
4233	555037	231505
4234	555169	231375
4235	555307	231246
4236	555441	231117
4237	555570	230985
4238	555704	230855
4239	555832	230722
4240	555958	230589
4241	556093	230460
4242	556235	230333
4243	556373	230205
4244	556511	230077
4245	556650	229949
4246	556785	229819
4247	556924	229691
4248	557063	229564
4249	557197	229434
4250	557330	229304
4251	557467	229175
4252	557602	229045
4253	557741	228917
4254	557867	228784
4255	558007	228657
4256	558144	228528
4257	558283	228400
4258	558419	228271
4259	558557	228143
4260	558696	228015
4261	558834	227886
4262	558974	227759
4263	559113	227631
4264	559255	227505
4265	559385	227373
4266	559522	227244
4267	559654	227113
4268	559789	226984
4269	559928	226856
4270	560056	226723
4271	560195	226595
4272	560332	226467
4273	560461	226335
4274	560599	226206
4275	560723	226072
4276	560859	225943
4277	560986	225810
4278	561125	225683
4279	561264	225554
4280	561405	225427
4281	561533	225295
4282	561673	225167
4283	561800	225034
4284	561929	224902
4285	562064	224773
4286	562203	224645
4287	562347	224519
4288	562474	224386
4289	562606	224255
4290	562732	224122
4291	562862	223990
4292	562986	223857
4293	563131	223731
4294	563272	223603
4295	563414	223477
4296	563553	223349
4297	563694	223222
4298	563833	223094
4299	563970	222965
4300	564112	222838
4301	564244	222707
4302	564386	222580
4303	564525	222452
4304	564665	222324
4305	564805	222197
4306	564936	222065
4307	565073	221937
4308	565210	221808
4309	565347	221679
4310	565488	221551
4311	565614	221418
4312	565752	221290
4313	565881	221157
4314	566009	221025
4315	566139	220894
4316	566280	220766
4317	566420	220639
4318	566562	220512
4319	566705	220385
4320	566842	220256
4321	566970	220124
4322	567101	219992
4323	567225	219858
4324	567361	219729
4325	567498	219600
4326	567641	219473
4327	567769	219341
4328	567899	219209
4329	568039	219082
4330	568166	218949
4331	568306	218821
4332	568439	218691
4333	568579	218563
4334	568711	218432
4335	568841	218300
4336	568977	218171
4337	569116	218043
4338	569255	217915
4339	569392	217786
4340	569519	217653
4341	569661	217526
4342	569788	217393
4343	569927	217265
4344	570064	217136
4345	570207	217009
4346	570335	216876
4347	570463	216744
4348	570594	216613
4349	570733	216485
4350	570875	216357
4351	571010	216228
4352	571149	216099
4353	571287	215971
4354	571428	215843
4355	571559	215712
4356	571700	215585
4357	571828	215452
4358	571966	215323
4359	572096	215192
4360	572235	215063
4361	572365	214932
4362	572497	214801
4363	572636	214673
4364	572779	214546
4365	572918	214418
4366	573045	214285
4367	573173	214152
4368	573302	214020
4369	573444	213893
4370	573581	213764
4371	573714	213633
4372	573848	213503
4373	573986	213374
4374	574125	213246
4375	574253	213114
4376	574391	212985
4377	574530	212857
4378	574661	212725
4379	574787	212592
4380	574927	212464
4381	575067	212336
4382	575198	212205
4383	575329	212074
4384	575466	211944
4385	575605	211816
4386	575746	211688
4387	575888	211561
4388	576013	211427
4389	576140	211295
4390	576278	211166
4391	576418	211038
4392	576555	210909
4393	576695	210781
4394	576831	210651
4395	576975	210525
4396	577105	210393
4397	577243	210264
4398	577373	210132
4399	577508	210003
4400	577646	209874
4401	577782	209744
4402	577918	209615
4403	578062	209488
4404	578205	209361
4405	578351	209235
4406	578484	209105
4407	578615	208973
4408	578756	208846
4409	578894	208717
4410	579037	208590
4411	579177	208461
4412	579311	208331
4413	579441	208199
4414	579577	208070
4415	579720	207943
4416	579845	207809
4417	579980	207679
4418	580112	207548
4419	580247	207418
4420	580386	207290
4421	580525	207161
4422	580659	207031
4423	580795	206901
4424	580935	206773
4425	581065	206641
4426	581195	206510
4427	581333	206381
4428	581472	206252
4429	581615	206125
4430	581759	205998
4431	581896	205869
4432	582026	205737
4433	582160	205607
4434	582299	205478
4435	582438	205350
4436	582579	205222
4437	582718	205093
4438	582858	204965
4439	582999	204837
4440	583128	204705
4441	583258	204573
4442	583397	204445
4443	583533	204315
4444	583664	204184
4445	583794	204052
4446	583936	203924
4447	584074	203795
4448	584208	203665
4449	584339	203534
4450	584480	203406
4451	584621	203278
4452	584757	203148
4453	584891	203018
4454	585033	202890
4455	585174	202762
4456	585304	202630
4457	585442	202501
4458	585572	202369
4459	585706	202239
4460	585833	202106
4461	585964	201975
4462	586103	201846
4463	586238	201716
4464	586368	201584
4465	586505	201455
4466	586635	201323
4467	586772	201194
4468	586910	201064
4469	587050	200936
4470	587188	200807
4471	587316	200675
4472	587461	200548
4473	587590	200416
4474	587718	200284
4475	587854	200154
4476	587990	200024
4477	588125	199894
4478	588264	199765
4479	588406	199637
4480	588536	199506
4481	588675	199377
4482	588803	199244
4483	588942	199116
4484	589081	198987
4485	589226	198860
4486	589362	198730
4487	589502	198602
4488	589640	198473
4489	589779	198344
4490	589916	198215
4491	590045	198082
4492	590174	197950
4493	590313	197822
4494	590444	197690
4495	590575	197559
4496	590706	197427
4497	590843	197298
4498	590983	197169
4499	591118	197039
4500	591252	196909
4501	591391	196780
4502	591531	196651
4503	591672	196523
4504	591810	196394
4505	591950	196265
4506	592090	196137
4507	592218	196004
4508	592357	195875
4509	592494	195746
4510	592628	195616
4511	592755	195483
4512	592891	195353
4513	593030	195224
4514	593158	195092
4515	593296	194962
4516	593432	194832
4517	593574	194705
4518	593709	194574
4519	593840	194443
4520	593966	194310
4521	594106	194181
4522	594236	194049
4523	594374	193920
4524	594513	193791
4525	594652	193662
4526	594784	193531
4527	594919	193401
4528	595056	193271
4529	595187	193140
4530	595330	193012
4531	595468	192883
4532	595597	192751
4533	595731	192620
4534	595860	192488
4535	596000	192359
4536	596138	192230
4537	596265	192097
4538	596395	191966
4539	596523	191833
4540	596662	191704
4541	596790	191572
4542	596929	191443
4543	597057	191310
4544	597196	191181
4545	597324	191049
4546	597459	190918
4547	597596	190789
4548	597731	190659
4549	597868	190529
4550	598009	190401
4551	598149	190272
4552	598276	190139
4553	598417	190011
4554	598553	189881
4555	598694	189753
4556	598834	189624
4557	598972	189494
4558	599102	189363
4559	599238	189233
4560	599366	189100
4561	599503	188970
4562	599640	188841
4563	599773	188710
4564	599915	188582
4565	600055	188453
4566	600193	188324
4567	600323	188192
4568	600452	188060
4569	600583	187928
4570	600721	187799
4571	600854	187668
4572	601031	187551
4573	601170	187422
4574	601306	187292
4575	601440	187161
4576	601579	187032
4577	601720	186903
4578	601862	186775
4579	601993	186644
4580	602122	186511
4581	602253	186380
4582	602392	186251
4583	602531	186122
4584	602672	185993
4585	602814	185865
4586	602955	185737
4587	603091	185607
4588	603228	185477
4589	603371	185349
4590	603498	185216
4591	603636	185087
4592	603762	184954
4593	603901	184824
4594	604036	184694
4595	604172	184564
4596	604310	184434
4597	604445	184304
4598	604586	184176
4599	604714	184043
4600	604856	183915
4601	604982	183782
4602	605128	183655
4603	605265	183525
4604	605410	183397
4605	605557	183271
4606	605699	183142
4607	605841	183014
4608	605980	182885
4609	606113	182754
4610	606246	182623
4611	606388	182495
4612	606536	182368
4613	606665	182236
4614	606794	182104
4615	606934	181975
4616	607066	181843
4617	607200	181712
4618	607333	181582
4619	607465	181450
4620	607607	181322
4621	607736	181190
4622	607884	181063
4623	608022	180933
4624	608160	180804
4625	608313	180679
4626	608448	180548
4627	608579	180417
4628	608721	180288
4629	608860	180159
4630	609002	180031
4631	609149	179904
4632	609287	179774
4633	609429	179646
4634	609567	179516
4635	609704	179386
4636	609834	179254
4637	609965	179122
4638	610105	178994
4639	610237	178862
4640	610366	178730
4641	610509	178602
4642	610650	178473
4643	610792	178345
4644	610922	178213
4645	611051	178080
4646	611181	177948
4647	611324	177820
4648	611460	177690
4649	611593	177559
4650	611724	177427
4651	611865	177298
4652	612003	177169
4653	612140	177039
4654	612284	176911
4655	612424	176782
4656	612561	176652
4657	612698	176522
4658	612825	176389
4659	612966	176260
4660	613102	176130
4661	613242	176001
4662	613375	175870
4663	613504	175738
4664	613645	175609
4665	613787	175480
4666	613930	175352
4667	614072	175223
4668	614210	175093
4669	614351	174965
4670	614490	174835
4671	614627	174705
4672	614768	174576
4673	614898	174444
4674	615029	174313
4675	615165	174182
4676	615303	174053
4677	615447	173925
4678	615575	173792
4679	615703	173659
4680	615836	173528
4681	615974	173399
4682	616115	173270
4683	616252	173140
4684	616380	173007
4685	616510	172875
4686	616637	172742
4687	616770	172611
4688	616913	172483
4689	617049	172352
4690	617186	172222
4691	617326	172093
4692	617471	171965
4693	617607	171835
4694	617747	171706
4695	617882	171575
4696	618017	171444
4697	618149	171313
4698	618293	171185
4699	618421	171052
4700	618562	170923
4701	618705	170795
4702	618834	170663
4703	618964	170531
4704	619104	170401
4705	619233	170269
4706	619370	170139
4707	619512	170010
4708	619643	169878
4709	619770	169746
4710	619910	169616
4711	620045	169486
4712	620183	169356
4713	620321	169226
4714	620457	169096
4715	620598	168967
4716	620733	168836
4717	620870	168706
4718	621001	168574
4719	621130	168442
4720	621261	168310
4721	621401	168181
4722	621541	168051
4723	621682	167922
4724	621812	167790
4725	621948	167660
4726	622084	167529
4727	622223	167400
4728	622361	167270
4729	622492	167138
4730	622631	167008
4731	622770	166879
4732	622906	166749
4733	623039	166617
4734	623176	166487
4735	623312	166356
4736	623448	166226
4737	623587	166096
4738	623718	165965
4739	623858	165835
4740	623987	165703
4741	624128	165574
4742	624267	165444
4743	624408	165315
4744	624547	165185
4745	624677	165053
4746	624820	164925
4747	624954	164794
4748	625081	164661
4749	625219	164531
4750	625361	164402
4751	625491	164270
4752	625634	164141
4753	625765	164010
4754	625895	163878
4755	626039	163749
4756	626177	163619
4757	626315	163489
4758	626446	163357
4759	626586	163228
4760	626723	163098
4761	626867	162969
4762	627004	162839
4763	627140	162708
4764	627278	162578
4765	627419	162449
4766	627554	162318
4767	627695	162189
4768	627833	162059
4769	627972	161929
4770	628112	161800
4771	628251	161670
